O2,CH4,O3,H2O,OH,H2,CO,T_time,alt,rh,time,O2_flux,ri_flux,change_during_glaciations
7.270677722466963e-09,0.00011934751579999254,3.2305109854429475e-13,1.6218341288579133e-06,1.2683714777548477e-12,0.0001321278952738185,1.1041762325346852e-05,215.0,2875000.0,0.0014485902049957582,2365200000000000.0,1665777777777.7773,33000000000.0,False
7.780136153787933e-09,0.00011923982042341574,3.0031330016118566e-13,1.5527173401944267e-06,1.4787602514314964e-12,0.00013240453750861016,1.1191655667660058e-05,215.0,2925000.0,0.0012846362129140805,2365200000000000.0,1665777777777.7773,33000000000.0,False
8.40015811611706e-09,0.00011913290063953571,2.82479689494384e-13,1.4859635857780351e-06,1.7194018931992266e-12,0.00013267714543520402,1.1342637444708074e-05,215.0,2975000.0,0.001138806074432958,2365200000000000.0,1665777777777.7773,33000000000.0,False
9.154590284601288e-09,0.00011902579924086073,2.691247111914729e-13,1.4214347886574433e-06,1.993241489900071e-12,0.00013294770401351436,1.1496546849960798e-05,215.0,3025000.0,0.0010090846521779787,2365200000000000.0,1665777777777.7773,33000000000.0,False
1.0069558407739989e-08,0.00011891773689862823,2.597574417210089e-13,1.3590936480309663e-06,2.3036206536469757e-12,0.0001332177527794571,1.1654969232576995e-05,215.0,3075000.0,0.0008937463805052631,2365200000000000.0,1665777777777.7773,33000000000.0,False
1.1170733557909407e-08,0.00011880868644700256,2.538443405050085e-13,1.2993061508774178e-06,2.6536481092650427e-12,0.00013348697837769623,1.1818373803677044e-05,215.0,3125000.0,0.0007914907793243854,2365200000000000.0,1665777777777.7773,33000000000.0,False
1.2487902576185786e-08,0.00011869861757802071,2.5090689273058255e-13,1.2423650476947609e-06,3.0472204727287966e-12,0.00013375514667343907,1.1987171015444221e-05,215.0,3175000.0,0.0007010649263794762,2365200000000000.0,1665777777777.7773,33000000000.0,False
1.405587569178497e-08,0.00011858749684195811,2.5054013406541e-13,1.1884893700745066e-06,3.4889855250699867e-12,0.00013402210337962075,1.2161713349572877e-05,215.0,3225000.0,0.0006212754102705178,2365200000000000.0,1665777777777.7773,33000000000.0,False
1.5915768555253378e-08,0.00011847528775719572,2.524126188879009e-13,1.1378279122497027e-06,3.9844720384772e-12,0.000134287770276637,1.234230098751281e-05,215.0,3275000.0,0.000550998592856735,2365200000000000.0,1665777777777.7773,33000000000.0,False
1.8116620050817438e-08,0.0001183619509853733,2.5626023327359376e-13,1.0904655352477156e-06,4.5402707454203824e-12,0.00013455213853826324,1.252919082470251e-05,215.0,3325000.0,0.0004891883306944501,2365200000000000.0,1665777777777.7773,33000000000.0,False
2.0717462703763284e-08,0.0001182474445736037,2.6187929285358425e-13,1.0464311549964716e-06,5.1642581276542034e-12,0.00013481526034625702,1.272260789464754e-05,215.0,3375000.0,0.00043488080385086604,2365200000000000.0,1665777777777.7773,33000000000.0,False
2.3790016363099574e-08,0.00011813172423827352,2.6912109618684495e-13,1.005706413086479e-06,5.865874489950896e-12,0.00013507723983986668,1.292275861904768e-05,215.0,3425000.0,0.00038719649798780466,2365200000000000.0,1665777777777.7773,33000000000.0,False
2.7422173431086365e-08,0.00011801474368107829,2.7788833391332274e-13,9.682342533763873e-07,6.6564635858631765e-12,0.00013533822416844714,1.3129845521677459e-05,215.0,3475000.0,0.000345339662318458,2365200000000000.0,1665777777777.7773,33000000000.0,False
3.172238388171264e-08,0.00011789645496454618,2.881326673433044e-13,9.339268687687492e-07,7.549662593919027e-12,0.00013559839508224262,1.3344083134775746e-05,215.0,3525000.0,0.0003085957169134248,2365200000000000.0,1665777777777.7773,33000000000.0,False
3.682492072503693e-08,0.00011777680890111206,2.998521817057265e-13,9.02672674394557e-07,8.561799466371606e-12,0.00013585796142188587,1.3565714950321606e-05,215.0,3575000.0,0.00027632712328048254,2365200000000000.0,1665777777777.7773,33000000000.0,False
4.2895802941735266e-08,0.00011765575545095766,3.1308714691331244e-13,8.743421745441287e-07,9.712213787150608e-12,0.00013611715256139507,1.3795030991031836e-05,215.0,3625000.0,0.0002479682242050973,2365200000000000.0,1665777777777.7773,33000000000.0,False
5.013889477411242e-08,0.00011753324413773028,3.279126410932717e-13,8.487927551494635e-07,1.102337859461117e-11,0.0001363762126705087,1.403238513263154e-05,215.0,3675000.0,0.00022301950122660506,2365200000000000.0,1665777777777.7773,33000000000.0,False
5.880144109406786e-08,0.00011740922441602801,3.444270997602456e-13,8.258725430982947e-07,1.2520683881180329e-11,0.00013663539572423473,1.4278210914200369e-05,215.0,3725000.0,0.00020104161391371902,2365200000000000.0,1665777777777.7773,33000000000.0,False
6.917810372826726e-08,0.00011728364594281026,3.6273658975158283e-13,8.054235689737892e-07,1.4231766534073184e-11,0.0001368949611104503,1.4533034060301672e-05,215.0,3775000.0,0.00018164950198836993,2365200000000000.0,1665777777777.7773,33000000000.0,False
8.161251031151237e-08,0.00011715645871212326,3.829353772956164e-13,7.87284506765767e-07,1.6185348881826892e-11,0.00013715516970332778,1.4797479699602397e-05,215.0,3825000.0,0.0001645067451534441,2365200000000000.0,1665777777777.7773,33000000000.0,False
9.649547353974864e-08,0.00011702761299296699,4.0508395175261016e-13,7.712932399244066e-07,1.84096723456335e-11,0.0001374162803936993,1.5072272528190069e-05,215.0,3875000.0,0.000149320295404313,2365200000000000.0,1665777777777.7773,33000000000.0,False
1.1425939623393771e-07,0.00011689705903805694,4.2918596862320247e-13,7.572894353149466e-07,2.0930752253244023e-11,0.00013767854711605406,1.5358228869524275e-05,215.0,3925000.0,0.00013583563162726934,2365200000000000.0,1665777777777.7773,33000000000.0,False
1.3536890914636987e-07,0.00011676474657663195,4.551656686847351e-13,7.451172015823896e-07,2.3770787051785566e-11,0.00013794221642220684,1.565624069131257e-05,215.0,3975000.0,0.0001238323378375475,2365200000000000.0,1665777777777.7773,33000000000.0,False
1.6030840771432695e-07,0.00011663062412187033,4.828473932033928e-13,7.346277883382527e-07,2.6947085208065133e-11,0.00013820752568783316,1.5967252996928567e-05,215.0,4025000.0,0.0001131200762543091,2365200000000000.0,1665777777777.7773,33000000000.0,False
1.895677260839353e-07,0.00011649463815466896,5.119389210406228e-13,7.256821842682873e-07,3.047180481044816e-11,0.00013847470199835688,1.629223718463709e-05,215.0,4075000.0,0.00010353491521941164,2365200000000000.0,1665777777777.7773,33000000000.0,False
2.2362756567292536e-07,0.00011635673230227154,5.420203768353758e-13,7.181534178787082e-07,3.435265345964416e-11,0.00013874396162484546,1.6632163600184235e-05,215.0,4125000.0,9.493597507440137e-05,2365200000000000.0,1665777777777.7773,33000000000.0,False
2.6294640648675346e-07,0.00011621684658889237,5.725401793218908e-13,7.119283561591817e-07,3.8594530298331177e-11,0.00013901551002495528,1.6987976704979818e-05,215.0,4175000.0,8.720236531176436e-05,2365200000000000.0,1665777777777.7773,33000000000.0,False
3.07950438291109e-07,0.00011607491683826206,6.028186465974797e-13,7.069088411229731e-07,4.320197139066949e-11,0.0001392895422245131,1.7360575757406307e-05,215.0,4225000.0,8.023039939145162e-05,2365200000000000.0,1665777777777.7773,33000000000.0,False
3.590276372227344e-07,0.00011593087429994304,6.32058422482269e-13,7.030120760532528e-07,4.818223668702174e-11,0.0001395662433828509,1.7750802976123884e-05,215.0,4275000.0,7.393108316699294e-05,2365200000000000.0,1665777777777.7773,33000000000.0,False
4.165391451047093e-07,0.0001157846137093021,6.593753571052702e-13,7.001696306484655e-07,5.355081129349313e-11,0.0001398458501749178,1.815952910957581e-05,215.0,4325000.0,6.822781634525456e-05,2365200000000000.0,1665777777777.7773,33000000000.0,False
4.808219572404181e-07,0.00011563600856998111,6.838249505698946e-13,6.983273081582107e-07,5.933477155880036e-11,0.00014012862126787693,1.8587627959824006e-05,215.0,4375000.0,6.30545339798699e-05,2365200000000000.0,1665777777777.7773,33000000000.0,False
5.521781093157071e-07,0.00011548495861292227,7.044311865509313e-13,6.974439219657291e-07,6.557362262465132e-11,0.00014041474781459234,1.9035858177655925e-05,215.0,4425000.0,5.835403008182993e-05,2365200000000000.0,1665777777777.7773,33000000000.0,False
6.308893858883173e-07,0.00011533137454931678,7.20246739320455e-13,6.974883150199566e-07,7.232365489674578e-11,0.00014070438425007535,1.950492084944921e-05,215.0,4475000.0,5.407642050799321e-05,2365200000000000.0,1665777777777.7773,33000000000.0,False
7.172367301335974e-07,0.00011517516372934958,7.304182243343915e-13,6.984367445332101e-07,7.966222177017951e-11,0.00014099767667519002,1.9995525244886546e-05,215.0,4525000.0,5.01779241836469e-05,2365200000000000.0,1665777777777.7773,33000000000.0,False
8.115150761266538e-07,0.00011501623077346025,7.342544995089084e-13,7.002704338239031e-07,8.769040471123965e-11,0.00014129476255564,2.0508415856627187e-05,215.0,4575000.0,4.661988358631038e-05,2365200000000000.0,1665777777777.7773,33000000000.0,False
9.140483009410437e-07,0.00011485447821284504,7.31298675507995e-13,7.029731675227832e-07,9.653462437815792e-11,0.00014159577028628853,2.1044400252742524e-05,215.0,4625000.0,4.336797023748939e-05,2365200000000000.0,1665777777777.7773,33000000000.0,False
1.025203120964234e-06,0.00011468980707240629,7.213931561221684e-13,7.06529083591915e-07,1.0634680177483804e-10,0.0001419008187382448,2.1604375591251892e-05,215.0,4675000.0,4.03915496401551e-05,2365200000000000.0,1665777777777.7773,33000000000.0,False
1.145400819528874e-06,0.00011452211736209428,7.047247623745691e-13,7.109207960089981e-07,1.1730266473364485e-10,0.00014221001687097874,2.218935160850877e-05,215.0,4725000.0,3.766317976028714e-05,2365200000000000.0,1665777777777.7773,33000000000.0,False
1.2751258413955541e-06,0.00011435130844546644,6.818374087994268e-13,7.161279569719575e-07,1.2959784501575848e-10,0.00014252346350792185,2.280046806507681e-05,215.0,4775000.0,3.5158218023986944e-05,2365200000000000.0,1665777777777.7773,33000000000.0,False
1.4149304980836001e-06,0.0001141772792524481,6.536040944292934e-13,7.221263381586216e-07,1.4344151876204873e-10,0.00014284124739169626,2.343900495958164e-05,215.0,4825000.0,3.28545135924321e-05,2365200000000000.0,1665777777777.7773,33000000000.0,False
1.5654352581283141e-06,0.00011399992832991643,6.211576752793979e-13,7.288874765668193e-07,1.5904751960210237e-10,0.00014316344759240343,2.4106384184769612e-05,215.0,4875000.0,3.073216404625643e-05,2365200000000000.0,1665777777777.7773,33000000000.0,False
1.727324372622488e-06,0.00011381915373220337,5.857888225146709e-13,7.363788938168683e-07,1.7662313636744527e-10,0.00014349013432566097,2.4804161844842e-05,215.0,4925000.0,2.8773318393161178e-05,2365200000000000.0,1665777777777.7773,33000000000.0,False
1.9013368945491955e-06,0.00011363485277143614,5.488266745205765e-13,7.445648590949061e-07,1.9635623897333856e-10,0.0001438213701961452,2.553401106498295e-05,215.0,4975000.0,2.6962011275924896e-05,2365200000000000.0,1665777777777.7773,33000000000.0,False
2.0882535231610816e-06,0.00011344692165232633,5.115204065379824e-13,7.534076270995372e-07,2.1840201820196003e-10,0.00014415721185983798,2.6297695862487287e-05,215.0,5025000.0,2.528401626879008e-05,2365200000000000.0,1665777777777.7773,33000000000.0,False
2.2888801522438254e-06,0.00011325525502455114,4.749373888543105e-13,7.628690440291185e-07,2.4287155470618633e-10,0.00014449771206460408,2.709703743531563e-05,215.0,5075000.0,2.3726709041397982e-05,2365200000000000.0,1665777777777.7773,33000000000.0,False
2.5040295454660045e-06,0.00011305974550256489,4.398868942411966e-13,7.729123774375162e-07,2.698257662554043e-10,0.00014484292197866275,2.7933875025693188e-05,215.0,5125000.0,2.2278933826576473e-05,2365200000000000.0,1665777777777.7773,33000000000.0,False
2.734503275264341e-06,0.00011286028319264375,4.068698761963569e-13,7.835041920569301e-07,2.9928021557926207e-10,0.0001451928937133773,2.8810024483793767e-05,215.0,5175000.0,2.0930869024947528e-05,2365200000000000.0,1665777777777.7773,33000000000.0,False
2.981076949725947e-06,0.00011265675527636898,3.7604866640504297e-13,7.946160612573716e-07,3.312298994834359e-10,0.00014554768290851977,2.9727238640513304e-05,215.0,5225000.0,1.9673889772233007e-05,2365200000000000.0,1665777777777.7773,33000000000.0,False
3.246142750036342e-06,0.00011244774484905456,3.4723130058997695e-13,8.062985801123701e-07,3.6606760695043035e-10,0.0001459096019652659,3.069318731992347e-05,215.0,5275000.0,1.85020953071539e-05,2365200000000000.0,1665777777777.7773,33000000000.0,False
3.538221661516878e-06,0.00011222736805166511,3.199771020824041e-13,8.188658403081966e-07,4.056580839548915e-10,0.00014628859195970023,3.173707883670456e-05,215.0,5325000.0,1.741546451505764e-05,2365200000000000.0,1665777777777.7773,33000000000.0,False
3.8661615227581965e-06,0.00011199028581858,2.940085488493073e-13,8.326107141260547e-07,4.5201060079931637e-10,0.0001466934409239966,3.2887654863631846e-05,215.0,5375000.0,1.6412198450593443e-05,2365200000000000.0,1665777777777.7773,33000000000.0,False
4.23408349004317e-06,0.00011173520178363188,2.6937749627031454e-13,8.475834825999439e-07,5.060002122250663e-10,0.00014712586488517155,3.415580539391106e-05,215.0,5425000.0,1.5485130661927358e-05,2365200000000000.0,1665777777777.7773,33000000000.0,False
4.646699036018322e-06,0.00011146072115397666,2.4622355041423373e-13,8.638223865818445e-07,5.685597867071658e-10,0.0001475876620001114,3.555381575499394e-05,215.0,5475000.0,1.4627484276614372e-05,2365200000000000.0,1665777777777.7773,33000000000.0,False
5.109388087196749e-06,0.00011116534264414754,2.2467438873837053e-13,8.813530339330436e-07,6.406984998028329e-10,0.00014808071456424765,3.709552584726709e-05,215.0,5525000.0,1.3832894264752079e-05,2365200000000000.0,1665777777777.7773,33000000000.0,False
5.628284910428904e-06,0.00011084744978485758,2.0480871957872959e-13,9.001876009403852e-07,7.235078548447104e-10,0.00014860699031370205,3.879651154701066e-05,215.0,5575000.0,1.3095416754502128e-05,2365200000000000.0,1665777777777.7773,33000000000.0,False
6.2103743043039856e-06,0.00011050530156079633,1.8665024729511241e-13,9.203237806954021e-07,8.181615141307976e-10,0.0001491685429012041,4.067429112959461e-05,215.0,5625000.0,1.2409528023995412e-05,2365200000000000.0,1665777777777.7773,33000000000.0,False
6.863600010264352e-06,0.00011013702232502842,1.7017470567774193e-13,9.417434526226942e-07,9.259106765419483e-10,0.0001497675114211682,4.274855923561973e-05,215.0,5675000.0,1.1770115761255815e-05,2365200000000000.0,1665777777777.7773,33000000000.0,False
7.596986978800728e-06,0.0001097405909334233,1.553210528059999e-13,9.644110522218823e-07,1.048076007040098e-09,0.000150406118845869,4.50414509085713e-05,215.0,5725000.0,1.1172464783270643e-05,2365200000000000.0,1665777777777.7773,33000000000.0,False
8.420779048590457e-06,0.00010931382903933144,1.420027670537655e-13,9.882716160988713e-07,1.186036729008569e-09,0.00015108666921627081,4.757783843710534e-05,215.0,5775000.0,1.0612238933940024e-05,2365200000000000.0,1665777777777.7773,33000000000.0,False
9.346593629371679e-06,0.0001088543884856607,1.3011769822958564e-13,1.0132484685196659e-06,1.3412171159851162e-09,0.00015181154340942468,5.038566404977772e-05,215.0,5825000.0,1.0085460455534935e-05,2365200000000000.0,1665777777777.7773,33000000000.0,False
1.038759505398266e-05,0.00010835973772824591,1.1955616908232552e-13,1.0392405044053738e-06,1.5150700058158248e-09,0.00015258319327942905,5.349631185564284e-05,215.0,5875000.0,9.588487788073285e-06,2365200000000000.0,1665777777777.7773,33000000000.0,False
1.15586883031064e-05,0.00010782714722133873,1.1020761982749367e-13,1.0661190115531471e-06,1.7090557317286262e-09,0.00015340413393844735,5.694502270334142e-05,215.0,5925000.0,9.1179924997721e-06,2365200000000000.0,1665777777777.7773,33000000000.0,False
1.2876734680929056e-05,0.00010725367369543205,1.0196644678286439e-13,1.0937239633514444e-06,1.924612213355623e-09,0.00015427693390152785,6.077135569107351e-05,215.0,5975000.0,8.670935879824242e-06,2365200000000000.0,1665777777777.7773,33000000000.0,False
1.4360790476728643e-05,0.00010663614326631461,9.473812293191008e-14,1.1218597043410607e-06,2.1631059286637657e-09,0.00015520420274855898,6.501969960776458e-05,215.0,6025000.0,8.244545621653857e-06,2365200000000000.0,1665777777777.7773,33000000000.0,False
1.603236811738155e-05,0.00010597113334910336,8.844757239315965e-14,1.1502899491950519e-06,2.4257393501509217e-09,0.00015618857582648464,6.97398359872075e-05,215.0,6075000.0,7.836292992581969e-06,2365200000000000.0,1665777777777.7773,33000000000.0,False
1.7915715459648527e-05,0.00010525495344748197,8.305374483192842e-14,1.1787320335496186e-06,2.7133567091644337e-09,0.00015723269526489203,7.49875512519872e-05,215.0,6125000.0,7.443870961510463e-06,2365200000000000.0,1665777777777.7773,33000000000.0,False
2.0038099468838816e-05,0.00010448362511041419,7.857875700498433e-14,1.2068504266581111e-06,3.026009332817273e-09,0.00015833918611041697,8.082528518441153e-05,215.0,6175000.0,7.06517405568346e-06,2365200000000000.0,1665777777777.7773,33000000000.0,False
2.2430057797623228e-05,0.00010365286179404187,7.516983855725446e-14,1.2342497287839198e-06,3.361951515699511e-09,0.00015951062556775704,8.73227785936801e-05,215.0,6225000.0,6.698281522647083e-06,2365200000000000.0,1665777777777.7773,33000000000.0,False
2.5125527065014636e-05,0.0001027580501581941,7.32341549269739e-14,1.2604679430504433e-06,3.7153076500984607e-09,0.00016074950204031924,9.455762554215697e-05,215.0,6275000.0,6.341447294274294e-06,2365200000000000.0,1665777777777.7773,33000000000.0,False
2.8161626820937007e-05,0.0001017942355728025,7.373350309325656e-14,1.2849722087942244e-06,4.070788460019954e-09,0.00016205815888535683,0.00010261550153399254,215.0,6325000.0,5.993104468249502e-06,2365200000000000.0,1665777777777.7773,33000000000.0,False
3.157758318620924e-05,0.00010075611627725313,7.881903077751374e-14,1.3071623408727115e-06,4.3926810197270955e-09,0.00016343871592340632,0.00011158953922087278,215.0,6375000.0,5.651900346370389e-06,2365200000000000.0,1665777777777.7773,33000000000.0,False
3.541167982224191e-05,9.963805215628058e-05,9.313350643406923e-14,1.3263936184525388e-06,4.606637978091461e-09,0.00016489296116661156,0.00012157772468768385,215.0,6425000.0,5.316791057927795e-06,2365200000000000.0,1665777777777.7773,33000000000.0,False
3.969427911043666e-05,9.843409374676327e-05,1.2617469231326108e-13,1.342037853302359e-06,4.588055461090006e-09,0.00016642220957541873,0.0001326763512714291,215.0,6475000.0,4.9872312648969564e-06,2365200000000000.0,1665777777777.7773,33000000000.0,False
4.4435222435928574e-05,9.713803525262556e-05,1.9542672921827444e-13,1.353595610139188e-06,4.21185020687184e-09,0.00016802714144719067,0.00014496784245916755,215.0,6525000.0,4.663442746701996e-06,2365200000000000.0,1665777777777.7773,33000000000.0,False
4.960945694359399e-05,9.57435079543826e-05,3.2735228636931344e-13,1.3608155715312068e-06,3.499992905375054e-09,0.00016970766212720065,0.00015850666816932186,215.0,6575000.0,4.3465570161133355e-06,2365200000000000.0,1665777777777.7773,33000000000.0,False
5.5154964055359374e-05,9.424416237119384e-05,5.511155309158679e-13,1.3636969219510955e-06,2.676941019869841e-09,0.0001714628375473073,0.00017331695886421057,215.0,6625000.0,4.038293052386509e-06,2365200000000000.0,1665777777777.7773,33000000000.0,False
6.0990506662517765e-05,9.263395771460207e-05,8.865985081385431e-13,1.3623447080370023e-06,1.9670925865428737e-09,0.0001732909005276047,0.00018940906883309165,215.0,6675000.0,3.740299170357898e-06,2365200000000000.0,1665777777777.7773,33000000000.0,False
6.703609118089541e-05,9.090749656624483e-05,1.337203400977259e-12,1.3568445013473587e-06,1.4434054796456214e-09,0.00017518924127435395,0.0002067985526953749,215.0,6725000.0,3.45377714561347e-06,2365200000000000.0,1665777777777.7773,33000000000.0,False
7.322123742723217e-05,8.906035905093905e-05,1.891348530902126e-12,1.3472453559836408e-06,1.079831125518034e-09,0.00017715432123215555,0.00022551298156949892,215.0,6775000.0,3.1795189142407306e-06,2365200000000000.0,1665777777777.7773,33000000000.0,False
7.948448038621255e-05,8.70894384879822e-05,2.5278694867037255e-12,1.3335916611073974e-06,8.295179789216524e-10,0.00017918153116554015,0.0002455898205071881,215.0,6825000.0,2.9180565698562825e-06,2365200000000000.0,1665777777777.7773,33000000000.0,False
8.577070335950908e-05,8.499327545618254e-05,3.2212407048917314e-12,1.315951215917474e-06,6.545001169383662e-10,0.00018126504743277467,0.0002670718964209977,215.0,6875000.0,2.6697612677127363e-06,2365200000000000.0,1665777777777.7773,33000000000.0,False
9.202896025595249e-05,8.277236853808294e-05,3.9453826558608875e-12,1.2944294456289192e-06,5.290893071057845e-10,0.00018339772899267554,0.0002900032136505788,215.0,6925000.0,2.434885618168867e-06,2365200000000000.0,1665777777777.7773,33000000000.0,False
9.821117663120894e-05,8.042943225816815e-05,4.6760799055768104e-12,1.2691745413991265e-06,4.367735734656115e-10,0.00018557108185178155,0.0003144256264672087,215.0,6975000.0,2.213578219975636e-06,2365200000000000.0,1665777777777.7773,33000000000.0,False
0.00010427153008617419,7.79695738446147e-05,5.392320006402312e-12,1.2403783230855783e-06,3.6699910332539975e-10,0.00018777530720629217,0.00034037627057309305,215.0,7025000.0,2.0058889603512204e-06,2365200000000000.0,1665777777777.7773,33000000000.0,False
0.00011016627632600825,7.54003665833679e-05,6.07686254411697e-12,1.208275151007122e-06,3.129381948984219e-10,0.00018999943884443586,0.00036788560274798773,215.0,7075000.0,1.8117725939255097e-06,2365200000000000.0,1665777777777.7773,33000000000.0,False
0.00011585385206308676,7.273180665124216e-05,6.716293364470542e-12,1.1731395766439524e-06,2.7009067642288854e-10,0.00019223156407277935,0.00039697594593497807,215.0,7125000.0,1.631092675945249e-06,2365200000000000.0,1665777777777.7773,33000000000.0,False
0.0001212951414443701,6.997615089808225e-05,7.300762362384715e-12,1.1352827449170904e-06,2.354294927555472e-10,0.0001944591130992492,0.0004276604757208356,215.0,7175000.0,1.4636261244327974e-06,2365200000000000.0,1665777777777.7773,33000000000.0,False
0.0001264538280232628,6.714764364595001e-05,7.823552421246784e-12,1.0950474366244293e-06,2.0687726099252552e-10,0.00019666919568812617,0.00045994260146104657,215.0,7225000.0,1.3090683875630792e-06,2365200000000000.0,1665777777777.7773,33000000000.0,False
0.0001312967762522347,6.426214986325594e-05,8.280583395252085e-12,1.0528017557444524e-06,1.8298095685703026e-10,0.00019884896092385235,0.0004938156984925737,215.0,7275000.0,1.1670392991321231e-06,2365200000000000.0,1665777777777.7773,33000000000.0,False
0.00013579440125067871,6.133671903449848e-05,8.669919043233694e-12,1.0089316472562282e-06,1.6270588199232962e-10,0.00020098595565474687,0.0005292631447978985,215.0,7325000.0,1.0370897987080035e-06,2365200000000000.0,1665777777777.7773,33000000000.0,False
0.0001399209967301714,5.838910809075701e-05,8.991316769453763e-12,9.638325907178344e-07,1.453025264904312e-10,0.00020306845919009265,0.00056625861147982,215.0,7375000.0,9.187096737828224e-07,2365200000000000.0,1665777777777.7773,33000000000.0,False
0.0001436550000711859,5.5437292762609306e-05,9.24583950782263e-12,9.179009167464151e-07,1.3021883844505704e-10,0.00020508577559715912,0.0006047665544304094,215.0,7425000.0,8.113363696313086e-07,2365200000000000.0,1665777777777.7773,33000000000.0,False
0.00014697918125228197,5.249899494559886e-05,9.43553514528409e-12,8.715252287163392e-07,1.1704136769451468e-10,0.00020702846989910877,0.0006447428557581642,215.0,7475000.0,7.143647606862812e-07,2365200000000000.0,1665777777777.7773,33000000000.0,False
0.00014988074879746652,4.959124970840746e-05,9.563180242122794e-12,8.250783865316592e-07,1.054551537658238e-10,0.00020888853996899086,0.0006861355677722091,215.0,7525000.0,6.271576326833858e-07,2365200000000000.0,1665777777777.7773,33000000000.0,False
0.00015235137116403284,4.6730030169193046e-05,9.632080138524265e-12,7.789104372929709e-07,9.521602223691061e-11,0.00021065952133527872,0.0007288857188037818,215.0,7575000.0,5.490565191323126e-07,2365200000000000.0,1665777777777.7773,33000000000.0,False
0.00015438711609959272,4.3929942391347114e-05,9.645915625334185e-12,7.333427763194452e-07,8.613124194655257e-11,0.00021233652695027344,0.0007729281477877453,215.0,7625000.0,4.793924831483245e-07,2365200000000000.0,1665777777777.7773,33000000000.0,False
0.0001559883135648845,4.120399640486313e-05,9.608626221391629e-12,6.886637083819259e-07,7.804590190083306e-11,0.00021391622786642953,0.0008181923422793726,215.0,7675000.0,4.1749643664874927e-07,2365200000000000.0,1665777777777.7773,33000000000.0,False
0.000157159350006484,3.856345399377767e-05,9.524320996966861e-12,6.45125467785059e-07,7.083324968427267e-11,0.00021539678352968175,0.0008646032616205792,215.0,7725000.0,3.627086343644415e-07,2365200000000000.0,1665777777777.7773,33000000000.0,False
0.0001579084032396038,3.6017749372090474e-05,9.397209292662542e-12,6.029426580159887e-07,6.438779962589247e-11,0.00021677773200428312,0.0009120821327844343,215.0,7775000.0,3.143870562435147e-07,2365200000000000.0,1665777777777.7773,33000000000.0,False
0.00015824712811735996,3.35744754869345e-05,9.231545262346568e-12,5.622919938357263e-07,5.862039037813389e-11,0.00021805985098890572,0.0009605472108186764,215.0,7825000.0,2.7191448380749463e-07,2365200000000000.0,1665777777777.7773,33000000000.0,False
0.00015819030363725282,3.123942646826632e-05,9.03158170404731e-12,5.23313173848062e-07,5.3454620223304164e-11,0.00021924500015272282,0.0010099144988346272,215.0,7875000.0,2.3470417060193008e-07,2365200000000000.0,1665777777777.7773,33000000000.0,False
0.00015775545224996736,2.9016685599944545e-05,8.801530013949468e-12,4.861106795045436e-07,4.882425808139922e-11,0.00022033595433961856,0.0010600984243740274,215.0,7925000.0,2.0220409383968586e-07,2365200000000000.0,1665777777777.7773,33000000000.0,False
0.00015696244194231198,2.690874795219663e-05,8.545524246091598e-12,4.5075628471029855e-07,4.4671345876861326e-11,0.0002213362357911475,0.0011110124700417971,215.0,7975000.0,1.7389984697705818e-07,2365200000000000.0,1665777777777.7773,33000000000.0,False
0.00015583308119968188,2.4916667287136767e-05,8.267588164850627e-12,4.1729206487468574e-07,4.09447905830949e-11,0.00022224995193556476,0.0011625697568346607,215.0,8025000.0,1.4931628795089797e-07,2365200000000000.0,1665777777777.7773,33000000000.0,False
0.0001543907162426153,2.304021781823277e-05,7.971604845566913e-12,3.857337110657587e-07,3.759930291007716e-11,0.00022308164365430222,0.0012146835788973613,215.0,8075000.0,1.2801809455033922e-07,2365200000000000.0,1665777777777.7773,33000000000.0,False
0.0001526598390085152,2.1278062678798985e-05,7.661288832208019e-12,3.5607397962791555e-07,3.459458141898188e-11,0.00022383614739688657,0.0012672678887020138,215.0,8125000.0,1.096093982921114e-07,2365200000000000.0,1665777777777.7773,33000000000.0,False
0.00015066571325322975,1.9627922370745097e-05,7.34016113100872e-12,3.282861364484088e-07,3.189467076711714e-11,0.00022451847315422613,0.0013202377319953772,215.0,8175000.0,9.373267381849135e-08,2365200000000000.0,1665777777777.7773,33000000000.0,False
0.00014843402492605438,1.8086737895383904e-05,7.01152744025254e-12,3.023272849639243e-07,2.946744414333373e-11,0.00022513369916327247,0.0013735096323458005,215.0,8225000.0,8.00670554011454e-08,2365200000000000.0,1665777777777.7773,33000000000.0,False
0.00014599056168040046,1.6650824621224964e-05,6.678460024500995e-12,2.781414957171244e-07,2.7284175176424494e-11,0.00022568688331703722,0.0014270019257436096,215.0,8275000.0,6.832623882558078e-08,2365200000000000.0,1665777777777.7773,33000000000.0,False
0.0001433609250769143,1.5316014159724927e-05,6.343783570223187e-12,2.556626812846605e-07,2.5319175353988455e-11,0.00022618299058421788,0.0014806350464268813,215.0,8325000.0,5.8256108682704106e-08,2365200000000000.0,1665777777777.7773,33000000000.0,False
0.0001405702777696485,1.4077782566243294e-05,6.010065239035157e-12,2.348171828274526e-07,2.3549480548806867e-11,0.00022662683527915932,0.0015343317658620573,215.0,8375000.0,4.963221037074176e-08,2365200000000000.0,1665777777777.7773,33000000000.0,False
