time,O2,CH4,OH,H2O,O3_col,S8AER_col,T_time,O2_flux,ri_flux
1040688000000000.0,7.222722072223652e-08,6.437135245189186e-05,1.625812785682417e-14,0.0068623229425213445,3586172644104.3867,384414516932408.9,290.0,1800000000000.0,33000000000.0
1043841600000000.0,7.222750248172281e-08,6.437058980342903e-05,1.6258339404607125e-14,0.00686232294287305,3586193820546.949,384412609733647.3,290.0,1800000000000.0,33000000000.0
1046995200000000.1,7.222716724074013e-08,6.437149808239144e-05,1.625809212421983e-14,0.0068623229424675785,3586168283399.654,384414890768948.44,290.0,1800000000000.0,33000000000.0
1050148800000000.1,7.22275090633921e-08,6.437058149210662e-05,1.6258343723658396e-14,0.0068623229428840735,3586193836329.9946,384412565838503.75,290.0,1800000000000.0,33000000000.0
1053302400000000.0,7.22275229465254e-08,6.437052399582174e-05,1.6258350641372784e-14,0.006862322942881768,3586196220725.192,384412453534303.44,290.0,1800000000000.0,33000000000.0
1056456000000000.0,7.222747512728837e-08,6.437063125000682e-05,1.6258317797860267e-14,0.00686232294282009,3586193656833.57,384412780893971.5,290.0,1800000000000.0,33000000000.0
1059609600000000.0,7.222752799414475e-08,6.437051526179639e-05,1.6258355019891072e-14,0.006862322942892136,3586196290726.804,384412423125382.7,290.0,1800000000000.0,33000000000.0
1062763200000000.1,7.222752405334739e-08,6.437052262100739e-05,1.625835157230093e-14,0.006862322942884223,3586196208329.112,384412446989147.9,290.0,1800000000000.0,33000000000.0
1065916800000000.1,7.222776348292205e-08,6.436990032523745e-05,1.6258526009323634e-14,0.006862322943180253,3586213373308.872,384410814809585.5,290.0,1800000000000.0,33000000000.0
1069070400000000.0,7.222725773233174e-08,6.437124963852416e-05,1.625815384903737e-14,0.006862322942561168,3586175824336.3784,384414260788421.0,290.0,1800000000000.0,33000000000.0
1072224000000000.0,7.222763122120436e-08,6.437024185150641e-05,1.6258431496527144e-14,0.006862322943020964,3586203845985.689,384411724729714.6,290.0,1800000000000.0,33000000000.0
1075377600000000.0,7.222728447938899e-08,6.437116123380988e-05,1.6258168142727726e-14,0.006862322942570415,3586179212269.557,384414063912798.44,290.0,1800000000000.0,33000000000.0
1078531200000000.1,7.222758507466595e-08,6.437036550578054e-05,1.625840193391275e-14,0.006862322942977219,3586200140872.8687,384412051716452.44,290.0,1800000000000.0,33000000000.0
1081684800000000.1,7.222824461796214e-08,6.436807401125473e-05,1.62588222463339e-14,0.006862322943341139,3586283349993.6855,384407151956992.25,290.0,1800000000000.0,33000000000.0
1084838400000000.0,7.222737337408226e-08,6.437096540832374e-05,1.625823989913975e-14,0.006862322942717146,3586182689963.3687,384413483333559.9,290.0,1800000000000.0,33000000000.0
1087992000000000.0,7.222751386424755e-08,6.437055607743809e-05,1.6258345118973133e-14,0.006862322942877785,3586195046935.7563,384412523045326.5,290.0,1800000000000.0,33000000000.0
1091145600000000.0,7.222752935014788e-08,6.43705112817158e-05,1.6258355547981967e-14,0.0068623229428922804,3586196442207.281,384412412175906.75,290.0,1800000000000.0,33000000000.0
1094299200000000.1,7.222752861995129e-08,6.437051728296774e-05,1.6258355076933756e-14,0.0068623229428935355,3586196156428.681,384412418645368.06,290.0,1800000000000.0,33000000000.0
1097452800000000.1,7.222803407690646e-08,6.436931110656299e-05,1.625875258397837e-14,0.006862322943654107,3586225847725.23,384409112867420.7,290.0,1800000000000.0,33000000000.0
1100606400000000.0,7.222763354957439e-08,6.437024056058936e-05,1.625843149808438e-14,0.006862322943021333,3586204184360.4043,384411703655735.94,290.0,1800000000000.0,33000000000.0
1103760000000000.0,7.22275014355722e-08,6.437058344191586e-05,1.6258334282031423e-14,0.006862322942854916,3586194542487.142,384412598621387.2,290.0,1800000000000.0,33000000000.0
1106913600000000.0,7.222752633907257e-08,6.437051893229378e-05,1.6258353761477418e-14,0.006862322942889633,3586196210083.882,384412433952047.9,290.0,1800000000000.0,33000000000.0
1110067200000000.1,7.222747854706846e-08,6.437064913004215e-05,1.625831778057293e-14,0.006862322942830115,3586192564238.6475,384412758325439.44,290.0,1800000000000.0,33000000000.0
1113220800000000.1,7.222751235768614e-08,6.437055471914869e-05,1.6258343306812398e-14,0.006862322942871311,3586195265653.414,384412528188663.7,290.0,1800000000000.0,33000000000.0
1116374400000000.0,7.222756995732353e-08,6.43703845930671e-05,1.6258385546476256e-14,0.006862322942933449,3586200494086.0596,384412131066764.8,290.0,1800000000000.0,33000000000.0
1119528000000000.0,7.222755513985029e-08,6.437044227628022e-05,1.625837145351674e-14,0.0068623229429149845,3586198583505.9893,384412225705747.3,290.0,1800000000000.0,33000000000.0
1122681600000000.0,7.222749295976434e-08,6.437058279272487e-05,1.6258329921497295e-14,0.006862322942838672,3586195111047.8394,384412656024915.6,290.0,1800000000000.0,33000000000.0
1125835200000000.1,7.22274970377149e-08,6.437061899653976e-05,1.6258331563903052e-14,0.006862322942862541,3586192852308.655,384412638647172.6,290.0,1800000000000.0,33000000000.0
1128988800000000.2,7.222743560485588e-08,6.437076184494734e-05,1.625828861948811e-14,0.0068623229427836096,3586189311591.3823,384413057703623.94,290.0,1800000000000.0,33000000000.0
1132142400000000.0,7.222751862472246e-08,6.437053764593595e-05,1.6258347747148004e-14,0.0068623229428783185,3586195759591.7656,384412484594664.75,290.0,1800000000000.0,33000000000.0
1135296000000000.0,7.222761798208511e-08,6.43702516424796e-05,1.6258419981671532e-14,0.006862322942987337,3586204411831.5405,384411799548543.56,290.0,1800000000000.0,33000000000.0
1138449600000000.0,7.222753525474411e-08,6.437049196480454e-05,1.6258359352344307e-14,0.006862322942896246,3586197119016.4033,384412369090601.56,290.0,1800000000000.0,33000000000.0
1141603200000000.0,7.222717888796171e-08,6.437138333619448e-05,1.6258076001226386e-14,0.006862322942370818,3586175886588.4004,384414698506752.1,290.0,1800000000000.0,33000000000.0
1144756800000000.2,7.222750103399724e-08,6.437059679265212e-05,1.6258339314924845e-14,0.006862322942875564,3586193502109.434,384412623700224.0,290.0,1800000000000.0,33000000000.0
1147910400000000.0,7.222751434991401e-08,6.437054931281923e-05,1.625834404835647e-14,0.00686232294287164,3586195467705.436,384412512155674.75,290.0,1800000000000.0,33000000000.0
1151064000000000.0,7.222715379670699e-08,6.437147162359117e-05,1.625806847260786e-14,0.0068623229423817505,3586172002441.7876,384414915564828.44,290.0,1800000000000.0,33000000000.0
1154217600000000.0,7.22275123330193e-08,6.437055930632305e-05,1.625834424226563e-14,0.006862322942876178,3586194941022.664,384412532818769.44,290.0,1800000000000.0,33000000000.0
1157371200000000.0,7.222755170791918e-08,6.437044813053979e-05,1.6258372037881064e-14,0.00686232294291806,3586198299622.996,384412258955218.2,290.0,1800000000000.0,33000000000.0
1160524800000000.2,7.222751523182918e-08,6.437054434701853e-05,1.625834447990502e-14,0.006862322942870833,3586195694060.3853,384412504381871.3,290.0,1800000000000.0,33000000000.0
1163678400000000.0,7.222740700849997e-08,6.437082553704243e-05,1.6258267532305458e-14,0.006862322942742345,3586187880370.485,384413246186534.5,290.0,1800000000000.0,33000000000.0
1166832000000000.0,7.222757499604271e-08,6.437040197729984e-05,1.6258391083309752e-14,0.006862322942959757,3586199059404.7505,384412113122651.25,290.0,1800000000000.0,33000000000.0
1169985600000000.0,7.222774908034034e-08,6.436988754730105e-05,1.6258513348251492e-14,0.00686232294313205,3586215229552.8486,384410893567359.8,290.0,1800000000000.0,33000000000.0
1173139200000000.0,7.222739571948332e-08,6.437084624778725e-05,1.625825526783092e-14,0.006862322942712727,3586187950008.7456,384413309349150.0,290.0,1800000000000.0,33000000000.0
1176292800000000.2,7.222752044803184e-08,6.43705350792243e-05,1.6258349358930755e-14,0.006862322942882434,3586195751721.9214,384412473971746.1,290.0,1800000000000.0,33000000000.0
1179446400000000.0,7.222752101148679e-08,6.437053138159592e-05,1.6258349375506966e-14,0.006862322942880933,3586195944954.3975,384412468193077.56,290.0,1800000000000.0,33000000000.0
1182600000000000.0,7.222727946058297e-08,6.437122135043071e-05,1.6258178394563734e-14,0.006862322942626544,3586174859671.589,384414150836531.1,290.0,1800000000000.0,33000000000.0
1185753600000000.0,7.222765559677861e-08,6.437014260692737e-05,1.6258446552590766e-14,0.006862322943026017,3586207813824.265,384411537889277.44,290.0,1800000000000.0,33000000000.0
1188907200000000.0,7.222755881692637e-08,6.437042521021657e-05,1.6258376513108843e-14,0.006862322942922684,3586199088137.8843,384412205912731.2,290.0,1800000000000.0,33000000000.0
1192060800000000.2,7.222756982473258e-08,6.43703952282857e-05,1.6258385151050397e-14,0.006862322942937404,3586199919176.4414,384412133243108.56,290.0,1800000000000.0,33000000000.0
1195214400000000.0,7.222742216118985e-08,6.43707804829142e-05,1.625827430835297e-14,0.006862322942746221,3586189611199.0723,384413128596262.44,290.0,1800000000000.0,33000000000.0
1198368000000000.0,7.222745105730571e-08,6.437071746200023e-05,1.6258298914542946e-14,0.006862322942797902,3586190675368.9927,384412946937324.25,290.0,1800000000000.0,33000000000.0
1201521600000000.0,7.222751899875958e-08,6.437053976477539e-05,1.6258348309453402e-14,0.006862322942881106,3586195597489.051,384412484224126.06,290.0,1800000000000.0,33000000000.0
1204675200000000.0,7.222751781956155e-08,6.437053855622004e-05,1.6258347429652037e-14,0.0068623229428775275,3586195755644.606,384412490867062.0,290.0,1800000000000.0,33000000000.0
1207828800000000.2,7.222752091088231e-08,6.437053301452856e-05,1.6258349370919087e-14,0.006862322942881664,3586195853945.5684,384412469413210.9,290.0,1800000000000.0,33000000000.0
1210982400000000.2,7.222752416922086e-08,6.437052308699043e-05,1.625835195811875e-14,0.0068623229428855965,3586196152782.5166,384412447488483.06,290.0,1800000000000.0,33000000000.0
1214136000000000.0,7.222752853361307e-08,6.437050723496071e-05,1.6258354468964067e-14,0.0068623229428869045,3586196761622.675,384412414019993.56,290.0,1800000000000.0,33000000000.0
1217289600000000.0,7.222751493907769e-08,6.437052027341651e-05,1.62583450107603e-14,0.006862322942860573,3586197010233.212,384412500510106.44,290.0,1800000000000.0,33000000000.0
1220443200000000.0,7.222734289446295e-08,6.437100847370948e-05,1.6258215487866765e-14,0.006862322942655729,3586182820292.561,384413671580289.25,290.0,1800000000000.0,33000000000.0
1223596800000000.2,7.222755573912646e-08,6.43704193872998e-05,1.625837204200542e-14,0.00686232294290584,3586199801996.8315,384412215217939.2,290.0,1800000000000.0,33000000000.0
1226750400000000.2,7.222750513957463e-08,6.437056620977177e-05,1.6258336326181222e-14,0.006862322942853955,3586195270695.4487,384412568714012.3,290.0,1800000000000.0,33000000000.0
1229904000000000.0,7.222744797897593e-08,6.437068758576538e-05,1.625830013561025e-14,0.0068623229427856765,3586192386726.2334,384412969058201.0,290.0,1800000000000.0,33000000000.0
1233057600000000.0,7.222751887724822e-08,6.437053963302188e-05,1.625834839700795e-14,0.006862322942881247,3586195607003.4434,384412485825784.8,290.0,1800000000000.0,33000000000.0
1236211200000000.0,7.222753220456104e-08,6.437050116054497e-05,1.62583577182692e-14,0.006862322942894761,3586196789573.499,384412392168668.44,290.0,1800000000000.0,33000000000.0
1239364800000000.2,7.222701375791943e-08,6.437200308042768e-05,1.625797575514598e-14,0.0068623229423159385,3586151729564.119,384415951153533.2,290.0,1800000000000.0,33000000000.0
1242518400000000.2,7.222751700801591e-08,6.437049270281104e-05,1.6258351867258693e-14,0.006862322942867621,3586198017576.0713,384412497812443.75,290.0,1800000000000.0,33000000000.0
1245672000000000.0,7.222776860906186e-08,6.43698498220696e-05,1.6258530061913588e-14,0.006862322943169544,3586215768728.2964,384410770724647.06,290.0,1800000000000.0,33000000000.0
1248825600000000.0,7.22276750814619e-08,6.437012181252524e-05,1.6258460575463483e-14,0.0068623229430640415,3586207482030.13,384411411953626.1,290.0,1800000000000.0,33000000000.0
1251979200000000.0,7.222753521426364e-08,6.437049039533496e-05,1.625835922412818e-14,0.006862322942895102,3586197214455.0933,384412368385585.44,290.0,1800000000000.0,33000000000.0
1255132800000000.2,7.22276738454992e-08,6.437004141043042e-05,1.625845417575814e-14,0.006862322943006429,3586212489442.3955,384411376510546.56,290.0,1800000000000.0,33000000000.0
1258286400000000.2,7.222736896678292e-08,6.437093909378197e-05,1.625823630022186e-14,0.006862322942692413,3586184657409.284,384413500833762.75,290.0,1800000000000.0,33000000000.0
1261440000000000.0,7.222746161160684e-08,6.43706906956135e-05,1.6258310978233276e-14,0.0068623229428238,3586191123150.027,384412892000211.5,290.0,1800000000000.0,33000000000.0
1264593600000000.0,7.222772731462045e-08,6.43699731370227e-05,1.6258501042022163e-14,0.006862322943129236,3586211837861.0938,384411057557295.9,290.0,1800000000000.0,33000000000.0
1267747200000000.0,7.222756178398384e-08,6.437041847305675e-05,1.6258377550940513e-14,0.006862322942923646,3586199338686.3345,384412183528310.06,290.0,1800000000000.0,33000000000.0
1270900800000000.2,7.222752704483453e-08,6.437051428915602e-05,1.6258353581521055e-14,0.006862322942887167,3586196464817.111,384412425927964.6,290.0,1800000000000.0,33000000000.0
1274054400000000.2,7.222750667909121e-08,6.437059612490779e-05,1.625834076157235e-14,0.006862322942881738,3586193280005.388,384412582233623.0,290.0,1800000000000.0,33000000000.0
1277208000000000.0,7.222752150727263e-08,6.437053079224861e-05,1.6258349892304124e-14,0.006862322942882323,3586195927920.6133,384412465415114.75,290.0,1800000000000.0,33000000000.0
1280361600000000.0,7.222756028403937e-08,6.437042548708801e-05,1.6258378287295897e-14,0.006862322942928498,3586198932199.7646,384412200413405.75,290.0,1800000000000.0,33000000000.0
1283515200000000.0,7.222748235176346e-08,6.437060862119555e-05,1.625831575613847e-14,0.006862322942806328,3586194891611.937,384412705953104.6,290.0,1800000000000.0,33000000000.0
1286668800000000.2,7.222751987121683e-08,6.437053338322106e-05,1.625834978618487e-14,0.0068623229428826015,3586195834583.5503,384412479559750.25,290.0,1800000000000.0,33000000000.0
1289822400000000.2,7.222752240134481e-08,6.43705284537147e-05,1.6258350445582272e-14,0.006862322942883144,3586196000234.5234,384412459087442.25,290.0,1800000000000.0,33000000000.0
1292976000000000.0,7.222742348304988e-08,6.437090992587767e-05,1.6258295169677155e-14,0.006862322942868769,3586180801489.39,384413227895880.94,290.0,1800000000000.0,33000000000.0
1296129600000000.0,7.222743404227003e-08,6.437044026327882e-05,1.6258261088263816e-14,0.006862322942548305,3586210826557.2,384412861477318.56,290.0,1800000000000.0,33000000000.0
1299283200000000.0,7.222767882491067e-08,6.437009356156406e-05,1.6258466806986575e-14,0.006862322943069683,3586208645132.5537,384411391650198.0,290.0,1800000000000.0,33000000000.0
1302436800000000.2,7.222729462969244e-08,6.437117448536341e-05,1.62581822733806e-14,0.006862322942621189,3586177021407.125,384414019356837.5,290.0,1800000000000.0,33000000000.0
1305590400000000.2,7.222741584616688e-08,6.437080616256288e-05,1.625828200585715e-14,0.006862322942777993,3586187750533.5557,384413217188869.44,290.0,1800000000000.0,33000000000.0
1308744000000000.0,7.22277473597024e-08,6.436992878883618e-05,1.6258496350851082e-14,0.0068623229431027276,3586214111399.0244,384410859447284.5,290.0,1800000000000.0,33000000000.0
1311897600000000.0,7.222753524314685e-08,6.437049027751808e-05,1.625835876233755e-14,0.00686232294289374,3586197254257.8228,384412366721059.5,290.0,1800000000000.0,33000000000.0
1315051200000000.0,7.222752405313386e-08,6.437052482088797e-05,1.6258350978302777e-14,0.0068623229428835955,3586196128608.08,384412445793631.9,290.0,1800000000000.0,33000000000.0
1318204800000000.2,7.222752180236881e-08,6.437054063099847e-05,1.625835065778963e-14,0.006862322942889401,3586195316062.6216,384412469182835.06,290.0,1800000000000.0,33000000000.0
1321358400000000.2,7.222733965648769e-08,6.437103385338468e-05,1.6258217010334053e-14,0.006862322942671025,3586181379687.135,384413712527351.06,290.0,1800000000000.0,33000000000.0
1324512000000000.0,7.222764429891062e-08,6.437018307497458e-05,1.6258445245404528e-14,0.006862322943037169,3586205921757.2744,384411640129660.44,290.0,1800000000000.0,33000000000.0
1327665600000000.0,7.222779127746696e-08,6.436924121432771e-05,1.6258479193546645e-14,0.0068623229427394235,3586254864040.0674,384410216006952.06,290.0,1800000000000.0,33000000000.0
1330819200000000.0,7.222721857663397e-08,6.437130481309711e-05,1.6258116862601212e-14,0.006862322942465995,3586175657013.8467,384414481775200.2,290.0,1800000000000.0,33000000000.0
1333972800000000.2,7.222750099626883e-08,6.437059613375898e-05,1.6258336369763483e-14,0.00686232294286684,3586193712072.0586,384412614518161.44,290.0,1800000000000.0,33000000000.0
1337126400000000.2,7.222758275557894e-08,6.437035983119062e-05,1.6258394659929934e-14,0.006862322942952808,3586200954665.0225,384412045564393.1,290.0,1800000000000.0,33000000000.0
1340280000000000.0,7.222761919691707e-08,6.437026750078805e-05,1.6258422197252917e-14,0.006862322943001866,3586203377621.0806,384411803377603.8,290.0,1800000000000.0,33000000000.0
1343433600000000.0,7.222753452358019e-08,6.437049299799847e-05,1.6258358713298905e-14,0.00686232294289462,3586197123265.4634,384412373452742.4,290.0,1800000000000.0,33000000000.0
1346587200000000.0,7.222752034735201e-08,6.437053290066184e-05,1.6258348809221912e-14,0.006862322942879774,3586195913298.364,384412472306408.6,290.0,1800000000000.0,33000000000.0
1349740800000000.2,7.222754099201689e-08,6.437047564097651e-05,1.625836378313652e-14,0.006862322942903371,3586197589719.047,384412330394684.5,290.0,1800000000000.0,33000000000.0
1352894400000000.2,7.222749204074547e-08,6.437059946098292e-05,1.625832750583276e-14,0.006862322942839437,3586194346474.836,384412660681800.75,290.0,1800000000000.0,33000000000.0
1356048000000000.0,7.222721961246521e-08,6.437138933531675e-05,1.625813240682451e-14,0.006862322942551707,3586170218462.0376,384414549689728.06,290.0,1800000000000.0,33000000000.0
1359201600000000.0,7.22274725560689e-08,6.437067159636997e-05,1.6258315915746095e-14,0.006862322942833136,3586191543416.211,384412807718499.2,290.0,1800000000000.0,33000000000.0
1362355200000000.0,7.222651358354028e-08,6.437315393703532e-05,1.6257582693839717e-14,0.0068623229415436604,3586129441938.523,384419226852646.5,290.0,1800000000000.0,33000000000.0
1365508800000000.2,7.222781241705189e-08,6.436976858240113e-05,1.62585735961873e-14,0.006862322943272592,3586217282386.33,384410522722024.4,290.0,1800000000000.0,33000000000.0
1368662400000000.2,7.222749822812004e-08,6.437108127114526e-05,1.6258385542512177e-14,0.006862322943241189,3586163754093.5605,384412988605990.3,290.0,1800000000000.0,33000000000.0
1371816000000000.0,7.222826939727562e-08,6.436829519567197e-05,1.6258885540089252e-14,0.0068623229436387285,3586266359315.567,384407217750756.9,290.0,1800000000000.0,33000000000.0
1374969600000000.0,7.222770906555239e-08,6.437035554000187e-05,1.6258541695206602e-14,0.006862322943422791,3586189466712.9204,384411479446317.9,290.0,1800000000000.0,33000000000.0
1378123200000000.0,7.222735956702898e-08,6.437099959248346e-05,1.6258228669563842e-14,0.006862322942695932,3586182165481.144,384413570504988.75,290.0,1800000000000.0,33000000000.0
1381276800000000.2,7.222816542542393e-08,6.436886233971173e-05,1.625883279465702e-14,0.006862322943720514,3586242329678.8496,384408138137939.75,290.0,1800000000000.0,33000000000.0
1384430400000000.2,7.222733544812592e-08,6.437096894952762e-05,1.6258199387117568e-14,0.006862322942587639,3586187023794.9707,384413665474472.6,290.0,1800000000000.0,33000000000.0
1387584000000000.0,7.222751370024657e-08,6.437055250373866e-05,1.6258345778911214e-14,0.006862322942877843,3586195188914.1177,384412524548396.56,290.0,1800000000000.0,33000000000.0
1390737600000000.0,7.222749117153645e-08,6.437060900054012e-05,1.6258328994251794e-14,0.006862322942847933,3586193723301.154,384412675601451.7,290.0,1800000000000.0,33000000000.0
1393891200000000.0,7.222764633507581e-08,6.437020127105082e-05,1.6258442553845924e-14,0.006862322943039142,3586205364874.749,384411618745872.4,290.0,1800000000000.0,33000000000.0
1397044800000000.2,7.222765263917523e-08,6.43702450139421e-05,1.6258441278114523e-14,0.006862322943059261,3586202592292.525,384411578897968.56,290.0,1800000000000.0,33000000000.0
1400198400000000.2,7.222755230468277e-08,6.437045184176058e-05,1.6258372915448567e-14,0.006862322942922603,3586197933954.7104,384412258124159.56,290.0,1800000000000.0,33000000000.0
1403352000000000.0,7.222755075629854e-08,6.437038909389192e-05,1.6258369846129754e-14,0.006862322942882851,3586201795665.48,384412239343522.5,290.0,1800000000000.0,33000000000.0
1406505600000000.0,7.222752887681592e-08,6.437050875099025e-05,1.6258354967612903e-14,0.006862322942889203,3586196634292.8696,384412413305825.75,290.0,1800000000000.0,33000000000.0
1409659200000000.0,7.22276209008886e-08,6.437025277666941e-05,1.625842280554267e-14,0.00686232294299714,3586204076238.582,384411783707314.2,290.0,1800000000000.0,33000000000.0
1412812800000000.2,7.222753028378262e-08,6.437050576396922e-05,1.6258355406065742e-14,0.006862322942889601,3586196741514.0815,384412402336681.75,290.0,1800000000000.0,33000000000.0
1415966400000000.2,7.222756670181363e-08,6.437041003647433e-05,1.6258382613740946e-14,0.006862322942936035,3586199345814.4307,384412155876061.25,290.0,1800000000000.0,33000000000.0
1419120000000000.0,7.222753003732385e-08,6.437050701920342e-05,1.6258355081415218e-14,0.00686232294288917,3586196692376.514,384412403245348.9,290.0,1800000000000.0,33000000000.0
1422273600000000.0,7.222753763602701e-08,6.437048757277058e-05,1.6258361541052012e-14,0.006862322942901352,3586197156754.854,384412354798733.06,290.0,1800000000000.0,33000000000.0
1425427200000000.0,7.222766757488314e-08,6.437015719654508e-05,1.625845655180981e-14,0.006862322943066559,3586206026563.6987,384411473787526.1,290.0,1800000000000.0,33000000000.0
1428580800000000.2,7.222748593941642e-08,6.437061695211191e-05,1.6258321247377652e-14,0.006862322942827519,3586194355746.558,384412695780422.44,290.0,1800000000000.0,33000000000.0
1431734400000000.2,7.22274687593709e-08,6.43706757510571e-05,1.6258311860857286e-14,0.00686232294282203,3586191707227.315,384412828624806.7,290.0,1800000000000.0,33000000000.0
1434888000000000.0,7.222746936800589e-08,6.437067975584293e-05,1.625831225121412e-14,0.0068623229428253375,3586191444713.0093,384412826399108.06,290.0,1800000000000.0,33000000000.0
1438041600000000.0,7.222743757906411e-08,6.43707183862081e-05,1.6258294182020004e-14,0.006862322942779284,3586191337665.218,384413047696889.2,290.0,1800000000000.0,33000000000.0
1441195200000000.0,7.222742638095922e-08,6.437082102248837e-05,1.625828307493192e-14,0.006862322942792553,3586186566267.914,384413135102104.6,290.0,1800000000000.0,33000000000.0
1444348800000000.2,7.222753183868469e-08,6.437052620443623e-05,1.6258357812794586e-14,0.0068623229429069675,3586195387301.7197,384412403078043.75,290.0,1800000000000.0,33000000000.0
1447502400000000.2,7.222786854623401e-08,6.43695673065163e-05,1.6258603281358952e-14,0.0068623229432833,3586224223629.4395,384410083173521.06,290.0,1800000000000.0,33000000000.0
1450656000000000.0,7.22279648012603e-08,6.436931018962254e-05,1.625866917820517e-14,0.006862322943386628,3586231477046.9204,384409398613197.3,290.0,1800000000000.0,33000000000.0
1453809600000000.0,7.222748721007818e-08,6.437048111420156e-05,1.6258315124219228e-14,0.00686232294274465,3586201692499.6245,384412612590869.5,290.0,1800000000000.0,33000000000.0
1456963200000000.0,7.222756261728283e-08,6.437042080021115e-05,1.625838029499984e-14,0.006862322942932923,3586199019744.647,384412185624771.4,290.0,1800000000000.0,33000000000.0
1460116800000000.2,7.222760256875704e-08,6.437031372637963e-05,1.6258407216331773e-14,0.006862322942974517,3586202173383.342,384411904427523.9,290.0,1800000000000.0,33000000000.0
1463270400000000.2,7.22275271930105e-08,6.437050739921636e-05,1.6258352725362416e-14,0.006862322942881456,3586196907017.532,384412419474826.44,290.0,1800000000000.0,33000000000.0
1466424000000000.0,7.222750165232221e-08,6.437052466249214e-05,1.6258332815887844e-14,0.006862322942822308,3586197933405.0894,384412569767582.0,290.0,1800000000000.0,33000000000.0
1469577600000000.0,7.222699554716078e-08,6.437227284046746e-05,1.6257989390214793e-14,0.0068623229424782176,3586136001883.366,384416255061402.94,290.0,1800000000000.0,33000000000.0
1472731200000000.0,7.22275195878275e-08,6.437052414861813e-05,1.6258351727287562e-14,0.006862322942883544,3586196234096.9673,384412485994304.1,290.0,1800000000000.0,33000000000.0
1475884800000000.2,7.222721448237904e-08,6.437138865944988e-05,1.6258127258516056e-14,0.006862322942534576,3586170794821.9634,384414579227705.3,290.0,1800000000000.0,33000000000.0
1479038400000000.2,7.222765866557359e-08,6.437017406302054e-05,1.6258453902243463e-14,0.006862322943063444,3586205550792.0337,384411544270840.6,290.0,1800000000000.0,33000000000.0
1482192000000000.0,7.22275163134966e-08,6.437054011099992e-05,1.625834503089106e-14,0.006862322942870805,3586195870880.414,384412495907465.1,290.0,1800000000000.0,33000000000.0
1485345600000000.0,7.222755972646574e-08,6.437042785380945e-05,1.6258378422157885e-14,0.006862322942929797,3586198807975.4575,384412206380242.5,290.0,1800000000000.0,33000000000.0
1488499200000000.0,7.222753248036673e-08,6.437050306331584e-05,1.625835742728114e-14,0.006862322942894964,3586196694487.0127,384412389317958.9,290.0,1800000000000.0,33000000000.0
1491652800000000.2,7.222752020555921e-08,6.437056314028108e-05,1.6258350902585358e-14,0.006862322942900331,3586194104242.6187,384412491634837.94,290.0,1800000000000.0,33000000000.0
1494806400000000.2,7.222753420389708e-08,6.437049772063212e-05,1.6258359222503198e-14,0.006862322942898217,3586196830116.4043,384412379273862.1,290.0,1800000000000.0,33000000000.0
1497960000000000.0,7.22275047138232e-08,6.437057586550685e-05,1.625833730459248e-14,0.006862322942861238,3586194679247.1943,384412579116445.1,290.0,1800000000000.0,33000000000.0
1501113600000000.0,7.222748906530094e-08,6.437061885413173e-05,1.6258325518708408e-14,0.006862322942841903,3586193456667.706,384412685058353.44,290.0,1800000000000.0,33000000000.0
1504267200000000.0,7.222752180224603e-08,6.437053019347225e-05,1.6258350368662973e-14,0.006862322942883519,3586195924609.2437,384412464581193.5,290.0,1800000000000.0,33000000000.0
1507420800000000.2,7.222762645513486e-08,6.43702276799337e-05,1.6258427935651206e-14,0.006862322943001958,3586205005662.3804,384411745843990.44,290.0,1800000000000.0,33000000000.0
1510574400000000.2,7.22274773383273e-08,6.437064747153758e-05,1.6258316484886888e-14,0.006862322942825111,3586192777792.558,384412762571357.06,290.0,1800000000000.0,33000000000.0
1513728000000000.0,7.222757108742302e-08,6.43703996803254e-05,1.625838720256987e-14,0.006862322942945938,3586199516276.161,384412131166094.8,290.0,1800000000000.0,33000000000.0
1516881600000000.0,7.222764384256988e-08,6.437018674039591e-05,1.625843820035524e-14,0.006862322943018654,3586206163252.178,384411621110955.94,290.0,1800000000000.0,33000000000.0
1520035200000000.0,7.222753119698258e-08,6.437050307481655e-05,1.6258356445446246e-14,0.006862322942891642,3586196794790.7417,384412397014395.4,290.0,1800000000000.0,33000000000.0
1523188800000000.2,7.222761907318634e-08,6.437022476411622e-05,1.6258420158431037e-14,0.006862322942975297,3586205878309.276,384411782087069.56,290.0,1800000000000.0,33000000000.0
1526342400000000.2,7.222733617494513e-08,6.437102643214155e-05,1.625821016358939e-14,0.006862322942646457,3586182395715.9023,384413717621040.2,290.0,1800000000000.0,33000000000.0
1529496000000000.0,7.222748816593162e-08,6.437062531356695e-05,1.625832566791982e-14,0.006862322942845096,3586193112394.258,384412696030425.0,290.0,1800000000000.0,33000000000.0
1532649600000000.0,7.222754720866592e-08,6.437045916732578e-05,1.625836942993175e-14,0.006862322942914093,3586197976397.001,384412291583060.75,290.0,1800000000000.0,33000000000.0
1535803200000000.0,7.222769296897172e-08,6.4370097293421e-05,1.625847522508095e-14,0.00686232294310139,3586207505710.3315,384411302543563.6,290.0,1800000000000.0,33000000000.0
1538956800000000.2,7.222765269552751e-08,6.436897967565206e-05,1.6258280928541097e-14,0.0068623229419922755,3586274223166.6475,384410680279106.5,290.0,1800000000000.0,33000000000.0
