time,O2,CH4,OH,H2O,O3_col,S8AER_col,T_time,O2_flux,type
31536000000000.0,0.007179894275109095,1.8709989642233886e-06,4.141867623242406e-14,0.056253516372138546,6.692505459790826e+17,-2.5689860182673038e-52,330.0,2550000000000.0015,steady state
31536000000000.0,0.02128412061871294,8.297505422883219e-07,7.029188409053605e-14,0.08331582195433905,2.6679100779914266e+17,-2.0701772072585877e-52,340.0,2550000000000.0015,steady state
31536000000000.0,0.023203411426665887,4.1363077440066493e-07,1.724663455512616e-13,0.11639177165216755,1.0006231187270403e+17,2.010725381796379e-52,350.0,2550000000000.0015,steady state
31536000000000.0,3.868351938248342e-05,2.6522835362720903e-05,3.569139419660112e-14,0.0002762293036253586,6.029302195533807e+16,1.3094543819327344e-26,250.0,2600000000000.0015,steady state
31536000000000.0,2.8185145365207707e-05,2.0695232047714507e-05,4.434095403893275e-14,0.000708678702369446,3.032716991501688e+16,2.739198807338747e-25,260.0,2600000000000.0015,steady state
31536000000000.0,1.242184422299527e-05,1.4281115069692999e-05,5.969124542968445e-14,0.001695589837438266,8533208907531424.0,3.0055009907685405e-19,270.0,2600000000000.0015,steady state
31536000000000.0,4.425405739743059e-06,9.845501174164672e-06,7.116409443167172e-14,0.0035676958757365866,2324243835638497.5,1.6749598354779538e-15,280.0,2600000000000.0015,steady state
31536000000000.0,8.731635006712317e-07,6.639406933015089e-06,7.650722360653594e-14,0.006862337101673954,160071702538775.66,2.1717956775443047e-11,290.0,2600000000000.0015,steady state
31536000000000.0,5.906081519205558e-06,3.4981849001066267e-06,9.613129301746569e-14,0.01254187504597245,2520858981248344.5,1.0304966878775686e-16,300.0,2600000000000.0015,steady state
31536000000000.0,6.302338651779106e-05,2.0260243641381477e-06,1.1122756229240187e-13,0.021782346620034868,2.9464189494534868e+16,1.3295082947010425e-28,310.0,2600000000000.0015,steady state
31536000000000.0,0.007222736425363547,1.9532359709566297e-06,4.0315929200291373e-14,0.05625352487593101,6.735101906880772e+17,-2.6977987851260026e-52,330.0,2600000000000.0015,steady state
31536000000000.0,0.021966116227750455,8.881393038299169e-07,6.535020164567495e-14,0.08331601806465064,2.7469052549595654e+17,2.8569197844205423e-53,340.0,2600000000000.0015,steady state
31536000000000.0,0.023912171556430353,4.3743437650357084e-07,1.612007413722133e-13,0.11639204830630544,1.0211125523929094e+17,-2.4960462091635886e-52,350.0,2600000000000.0015,steady state
31536000000000.0,4.043536046103036e-05,2.7184370443072264e-05,3.514414352433718e-14,0.00027622930112603596,6.295868864126678e+16,8.073131444941008e-27,250.0,2650000000000.0015,steady state
31536000000000.0,2.9995608442256952e-05,2.1255090197483348e-05,4.354268432891365e-14,0.000708678698193659,3.2453537226199456e+16,1.382791524937953e-25,260.0,2650000000000.0015,steady state
31536000000000.0,1.4285827813409465e-05,1.466388085626075e-05,5.871098204750322e-14,0.0016955898361784615,1.001213339753779e+16,9.167159470276448e-20,270.0,2650000000000.0015,steady state
31536000000000.0,6.28993877932627e-06,9.896612766004553e-06,7.139880981473565e-14,0.0035676959106578374,3458865512002539.5,2.613100658038583e-16,280.0,2650000000000.0015,steady state
31536000000000.0,1.3258986284204974e-06,6.672109285352655e-06,7.667055143509917e-14,0.006862337116025417,378776713318941.7,1.2942025983912048e-12,290.0,2650000000000.0015,steady state
31536000000000.0,7.693084158551378e-06,3.578971515568388e-06,9.53242750245034e-14,0.012541875115100602,3433935793880801.5,2.119715664612749e-17,300.0,2650000000000.0015,steady state
31536000000000.0,6.647917697669568e-05,2.0985049605214226e-06,1.0893238004415589e-13,0.021782346877952437,3.1626291848831268e+16,6.638543023280268e-29,310.0,2650000000000.0015,steady state
31536000000000.0,0.007264607945679644,2.0374837644990027e-06,3.927021895852261e-14,0.0562535331834588,6.776500138710097e+17,1.663230678586658e-52,330.0,2650000000000.0015,steady state
31536000000000.0,0.02261996208737753,9.473505596222996e-07,6.120745888310772e-14,0.08331620607722356,2.822486883709524e+17,2.3344954077476073e-52,340.0,2650000000000.0015,steady state
31536000000000.0,0.024593984355189485,4.615449816492146e-07,1.5131792833777633e-13,0.11639231444143353,1.0405472748039507e+17,-1.0408246184870135e-52,350.0,2650000000000.0015,steady state
31536000000000.0,4.220821249731235e-05,2.785030177149593e-05,3.461110152333312e-14,0.0002762292986203275,6.562691389217813e+16,5.049561493456398e-27,250.0,2700000000000.0015,steady state
31536000000000.0,3.1800984722545036e-05,2.1818371267433494e-05,4.277578960647911e-14,0.0007086786939378009,3.4561295469447424e+16,7.274801842133008e-26,260.0,2700000000000.0015,steady state
31536000000000.0,1.6108860480018025e-05,1.5064186691618411e-05,5.771823587640683e-14,0.0016955898336181024,1.1472541527916712e+16,3.279373777102735e-20,270.0,2700000000000.0015,steady state
31536000000000.0,8.039203338227351e-06,1.0041694041446306e-05,7.10691215680524e-14,0.003567695930294706,4543421535767477.0,6.495851661219953e-17,280.0,2700000000000.0015,steady state
31536000000000.0,2.1573428236404616e-06,6.6926606090908985e-06,7.706172694353365e-14,0.0068623371450086046,804917034066008.0,8.666903804173431e-14,290.0,2700000000000.0015,steady state
31536000000000.0,9.564016244956378e-06,3.664481920535505e-06,9.440363347127634e-14,0.012541875187132241,4413268401764920.0,5.438417787028326e-18,300.0,2700000000000.0015,steady state
31536000000000.0,6.97815132598911e-05,2.172477044261767e-06,1.0671716733514822e-13,0.02178234712259484,3.3716316818326784e+16,3.569305219377152e-29,310.0,2700000000000.0015,steady state
31536000000000.0,0.007300633153232048,2.1220445209001676e-06,3.831550735053779e-14,0.05625354032074565,6.812784868614397e+17,-2.760717223885811e-52,330.0,2700000000000.0015,steady state
31536000000000.0,0.02326542877020536,1.0082734531069367e-06,5.762621217729243e-14,0.08331639167777068,2.896979377219334e+17,2.524733116414011e-52,340.0,2700000000000.0015,steady state
31536000000000.0,0.025282821640226483,4.864873580747472e-07,1.4230089942822715e-13,0.11639258331811647,1.0599351488011136e+17,2.3400001229628843e-52,350.0,2700000000000.0015,steady state
31536000000000.0,4.400210940239279e-05,2.852145392644773e-05,3.409152690621581e-14,0.0002762292961003667,6.8295263424911576e+16,3.201923806105357e-27,250.0,2750000000000.002,steady state
31536000000000.0,3.3603705423460134e-05,2.238521437511227e-05,4.2037956393446395e-14,0.0007086786896075564,3.665096868605003e+16,3.96905885146535e-26,260.0,2750000000000.002,steady state
31536000000000.0,1.7919419657682176e-05,1.547284503259493e-05,5.67327443381985e-14,0.0016955898305072341,1.293718443962653e+16,1.1641039878159135e-20,270.0,2750000000000.002,steady state
31536000000000.0,9.602132138766956e-06,1.0255528277415517e-05,7.038300497252672e-14,0.0035676959376519488,5519565053893876.0,2.2419126234329e-17,280.0,2750000000000.002,steady state
31536000000000.0,3.3853376039108e-06,6.722527990126689e-06,7.745624672218973e-14,0.0068623371854440035,1454321751354130.0,8.504770413563554e-15,290.0,2750000000000.002,steady state
31536000000000.0,1.1467312311752794e-05,3.7555024002798996e-06,9.337110410126037e-14,0.012541875259343258,5431358759387603.0,1.6502980911985404e-18,300.0,2750000000000.002,steady state
31536000000000.0,7.293819886376439e-05,2.2480962651864735e-06,1.0457128669681756e-13,0.021782347354537816,3.5726217607056096e+16,2.0491193866916005e-29,310.0,2750000000000.002,steady state
31536000000000.0,0.0073298910451571235,2.206504958007347e-06,3.7450194237251473e-14,0.056253546103904414,6.842891576381792e+17,-8.126382553494165e-53,330.0,2750000000000.002,steady state
31536000000000.0,0.023902980349413728,1.0708076039394607e-06,5.4517432834251645e-14,0.08331657499990215,2.97046723275047e+17,-2.0740723567304916e-52,340.0,2750000000000.002,steady state
31536000000000.0,0.025968039691716585,5.120915478945585e-07,1.3415125977353428e-13,0.11639285078166295,1.078979342818479e+17,-2.6666379836427897e-52,350.0,2750000000000.002,steady state
31536000000000.0,4.582017738466807e-05,2.9196923736832183e-05,3.358501413095435e-14,0.0002762292935792695,7.096973564638418e+16,2.054458063326511e-27,250.0,2800000000000.0015,steady state
31536000000000.0,3.5408100828736416e-05,2.2955499964586393e-05,4.1327635916016854e-14,0.0007086786852197895,3.872657443190721e+16,2.2346964834056595e-26,260.0,2800000000000.0015,steady state
31536000000000.0,1.972119188523466e-05,1.5887917162020202e-05,5.57618097718672e-14,0.0016955898270094734,1.440635669351094e+16,4.5917667992106346e-21,270.0,2800000000000.0015,steady state
31536000000000.0,1.1162578911913418e-05,1.0491612578325847e-05,6.959738862610462e-14,0.0035676959424562494,6498936078309155.0,8.678523169180157e-18,280.0,2800000000000.0015,steady state
31536000000000.0,4.816896656224768e-06,6.787271314725966e-06,7.756069671540766e-14,0.006862337224978739,2225892224527622.5,1.3823725745802045e-15,290.0,2800000000000.0015,steady state
31536000000000.0,1.3385994033495915e-05,3.850373892038178e-06,9.228457982487084e-14,0.012541875331322044,6481434738469709.0,5.696082521654053e-19,300.0,2800000000000.0015,steady state
31536000000000.0,7.596763729267179e-05,2.3252881666105295e-06,1.0249564777919587e-13,0.021782347575326544,3.766153079184442e+16,1.2432496396188661e-29,310.0,2800000000000.0015,steady state
31536000000000.0,0.007356982850674756,2.2921783244759486e-06,3.6635212551373774e-14,0.056253551452347145,6.870714218945318e+17,2.7235702594496157e-52,330.0,2800000000000.0015,steady state
31536000000000.0,0.024533402395791423,1.1350000029840976e-06,5.1799801087138934e-14,0.0833167562695307,3.0430373353678944e+17,2.605292707973514e-52,340.0,2800000000000.0015,steady state
31536000000000.0,0.02665437945949719,5.384302514529384e-07,1.2673348537526985e-13,0.11639311868265306,1.0978239733553259e+17,-2.0125383377122076e-52,350.0,2800000000000.0015,steady state
31536000000000.0,4.7663766560428375e-05,2.9876688668909862e-05,3.309099610789208e-14,0.000276229291059129,7.365170803801878e+16,1.3325269101653968e-27,250.0,2850000000000.0015,steady state
31536000000000.0,3.721480890282652e-05,2.3529431914202833e-05,4.064265613881656e-14,0.0007086786807726221,4.078677786981273e+16,1.2946607980293507e-26,260.0,2850000000000.0015,steady state
31536000000000.0,2.1514111696037027e-05,1.6308781093547088e-05,5.4809481266482554e-14,0.0016955898231757504,1.5876675750224602e+16,1.9149709575288225e-21,270.0,2850000000000.0015,steady state
31536000000000.0,1.2760747437465819e-05,1.0736793591241494e-05,6.877412675310548e-14,0.003567695946926959,7508299233426705.0,3.5698059514325545e-18,280.0,2850000000000.0015,steady state
31536000000000.0,6.083127904548557e-06,6.91184617949682e-06,7.710729115703703e-14,0.0068623372445609536,2915723975554721.5,4.0480336345218936e-16,290.0,2850000000000.0015,steady state
31536000000000.0,1.5291001872609032e-05,3.950197487676997e-06,9.113059933230618e-14,0.012541875401375255,7541546165943314.0,2.1952444111220933e-19,300.0,2850000000000.0015,steady state
31536000000000.0,7.887390706217445e-05,2.4042610904809073e-06,1.0047904447264091e-13,0.0217823477852084,3.951299866811131e+16,7.931498277854411e-30,310.0,2850000000000.0015,steady state
31536000000000.0,0.000456080764771959,1.7447348858591432e-06,1.0093999322078612e-13,0.03594199033679526,1.5291105306506762e+17,6.451758954264492e-44,320.0,2850000000000.0015,steady state
31536000000000.0,0.025153201225896024,1.2005930466215553e-06,4.942304315061875e-14,0.08331693448205196,3.114293258181887e+17,-1.8352558056122592e-52,340.0,2850000000000.0015,steady state
31536000000000.0,0.027337731216563993,5.654380651935215e-07,1.1999641275541286e-13,0.11639338541687257,1.116359955726844e+17,-3.215240914248183e-52,350.0,2850000000000.0015,steady state
31536000000000.0,4.953432721036434e-05,3.0560748559872025e-05,3.26089716206176e-14,0.0002762292885419421,7.634265088669093e+16,8.728639392915631e-28,250.0,2900000000000.0015,steady state
31536000000000.0,3.90264792319641e-05,2.4106968052567933e-05,3.99815584513731e-14,0.0007086786762756363,4.2833744931085464e+16,7.692921533221642e-27,260.0,2900000000000.0015,steady state
31536000000000.0,2.3298438225846327e-05,1.6735085863612554e-05,5.3878172847543026e-14,0.0016955898190352348,1.734507114485782e+16,8.394244856794566e-22,270.0,2900000000000.0015,steady state
31536000000000.0,1.4388025900182288e-05,1.0989835080333133e-05,6.79262569382504e-14,0.0035676959511426053,8542797149492371.0,1.5457778795593802e-18,280.0,2900000000000.0015,steady state
31536000000000.0,7.348848699897207e-06,7.053389122441708e-06,7.6498306004893e-14,0.006862337259696971,3603016257862497.5,1.4459251949403479e-16,290.0,2900000000000.0015,steady state
31536000000000.0,1.718324147207747e-05,4.0532663890289615e-06,8.99578391462034e-14,0.012541875469978366,8613594290018156.0,1.8402143691938906e-19,300.0,2900000000000.0015,steady state
31536000000000.0,8.16897652783267e-05,2.4844535818993094e-06,9.854170267659622e-14,0.021782347987115574,4.131127501334219e+16,5.2552547021644264e-30,310.0,2900000000000.0015,steady state
31536000000000.0,0.007401578846987199,2.4656840504536415e-06,3.516305555330433e-14,0.05625356022834137,6.917566956380232e+17,-1.498378275457674e-52,330.0,2900000000000.0015,steady state
31536000000000.0,0.025764833125499986,1.2676661529045357e-06,4.7326651542016024e-14,0.08331711034389942,3.184533169671921e+17,-2.9709648258944408e-52,340.0,2900000000000.0015,steady state
31536000000000.0,0.028021032094145217,5.931644754662758e-07,1.138455022705701e-13,0.11639365213079196,1.1346781948076026e+17,-3.0788304816899835e-52,350.0,2900000000000.0015,steady state
31536000000000.0,5.1431830719747605e-05,3.124987431289164e-05,3.2138374570835426e-14,0.0002762292860201846,7.904015600129098e+16,5.7726727629681125e-28,250.0,2950000000000.002,steady state
31536000000000.0,4.084498252084773e-05,2.4688138471007624e-05,3.9342854333930226e-14,0.0007086786717343235,4.486857982047075e+16,4.6763773865928915e-27,260.0,2950000000000.002,steady state
31536000000000.0,2.5074768903735394e-05,1.7166533527276176e-05,5.296938458164293e-14,0.0016955898146115717,1.8809114854006988e+16,3.8485680135694646e-22,270.0,2950000000000.002,steady state
31536000000000.0,1.603476969025217e-05,1.1250319202164369e-05,6.706253819097533e-14,0.003567695955025087,9595913783217588.0,7.009340071128582e-19,280.0,2950000000000.002,steady state
31536000000000.0,8.698367308158927e-06,7.197939989069616e-06,7.585520872654627e-14,0.00686233727656035,4331458746523893.5,5.582938139982081e-17,290.0,2950000000000.002,steady state
31536000000000.0,1.9046719590641387e-05,4.160559679247699e-06,8.875167659665593e-14,0.012541875536103916,9680368074199890.0,4.1818299955777e-20,300.0,2950000000000.002,steady state
31536000000000.0,8.441605277159821e-05,2.566076454050868e-06,9.667124254129696e-14,0.02178234818102845,4.30473698422421e+16,3.6070778206550085e-30,310.0,2950000000000.002,steady state
31536000000000.0,0.007419496307112024,2.55352171865294e-06,3.449610529391588e-14,0.056253563738572314,6.936948555366026e+17,2.559658390335912e-52,330.0,2950000000000.002,steady state
31536000000000.0,0.02636695717507239,1.336105788037149e-06,4.54706485279981e-14,0.08331728346951123,3.2536111835156883e+17,1.2403731033211556e-52,340.0,2950000000000.002,steady state
31536000000000.0,0.028702667868524358,6.215818442587936e-07,1.0822981839977197e-13,0.11639391819429921,1.1527414907264598e+17,-2.8853897318021614e-52,350.0,2950000000000.002,steady state
31536000000000.0,5.5315732399462185e-05,3.2641829842682046e-05,3.122986128593318e-14,0.00027622928098861667,8.446778916938704e+16,2.5882842486649287e-28,250.0,3050000000000.0015,steady state
31536000000000.0,4.4509177006884766e-05,2.586138904051166e-05,3.812744504637576e-14,0.0007086786625403765,4.89064564887624e+16,1.834275745226466e-27,260.0,3050000000000.0015,steady state
31536000000000.0,2.8607964704154423e-05,1.8043871984639927e-05,5.122212563016326e-14,0.0016955898050027601,2.171791306994644e+16,9.101878379051274e-23,270.0,3050000000000.0015,steady state
31536000000000.0,1.9354851648519774e-05,1.1791901998103742e-05,6.531458126855599e-14,0.0035676959614943603,1.1732770829657086e+16,1.6306797936475173e-19,280.0,3050000000000.0015,steady state
31536000000000.0,1.1587206178335057e-05,7.499935309911717e-06,7.447171201900907e-14,0.006862337313731847,5886336244439980.0,1.0066079329818361e-17,290.0,3050000000000.0015,steady state
31536000000000.0,2.269751730602945e-05,4.384195644520738e-06,8.63351393668455e-14,0.01254187566233012,1.1801356386313098e+16,1.0278847954552685e-20,300.0,3050000000000.0015,steady state
31536000000000.0,8.962698706894177e-05,2.733765381018943e-06,9.311339212312231e-14,0.021782348547034862,4.6333390245931784e+16,1.8608566265334303e-30,310.0,3050000000000.0015,steady state
31536000000000.0,0.007447066777855311,2.7308854035771726e-06,3.32828729482103e-14,0.05625356910335806,6.967643983004191e+17,1.1240889631721684e-52,330.0,3050000000000.0015,steady state
31536000000000.0,0.027544424973333387,1.4769945185755634e-06,4.233690039638887e-14,0.08331762201357047,3.388514082857756e+17,2.9224481234843e-52,340.0,3050000000000.0015,steady state
31536000000000.0,0.030065518713340664,6.805463711537028e-07,9.836527807391601e-14,0.11639445015572843,1.188264989860303e+17,-3.194351053093017e-52,350.0,3050000000000.0015,steady state
31536000000000.0,5.730538387356974e-05,3.334437706752742e-05,3.079113934889401e-14,0.0002762292784860441,8.720210063176965e+16,1.752202391689613e-28,250.0,3100000000000.002,steady state
31536000000000.0,4.633255293671225e-05,2.6458565694782684e-05,3.754969072658228e-14,0.0007086786576957105,5.087196239206668e+16,1.190912595829113e-27,260.0,3100000000000.002,steady state
31536000000000.0,2.1019605398785573e-05,1.2072010260383308e-05,6.4441391418602e-14,0.00356769596403793,1.2807948639706412e+16,8.303667789087052e-20,280.0,3100000000000.002,steady state
31536000000000.0,1.3096457700398972e-05,7.657630412902239e-06,7.374490367426776e-14,0.006862337333201716,6700781244995945.0,4.639905276521518e-18,290.0,3100000000000.002,steady state
31536000000000.0,9.213580901898479e-05,2.819518919363373e-06,9.143035468784209e-14,0.021782348721250323,4.790321856862183e+16,1.385553784105196e-30,310.0,3100000000000.002,steady state
31536000000000.0,0.00745783401394354,2.820677510905199e-06,3.272532296181567e-14,0.056253571180599246,6.980139233082163e+17,2.8192362239936934e-52,330.0,3100000000000.002,steady state
31536000000000.0,0.028119906047759553,1.549383111318117e-06,4.100387819452495e-14,0.08331778747158963,3.454364160493757e+17,2.5656120622048776e-52,340.0,3100000000000.002,steady state
31536000000000.0,0.030743165257337262,7.110189845685598e-07,9.4043152503577e-14,0.11639471466069543,1.2056441261670365e+17,3.1799706207086852e-52,350.0,3100000000000.002,steady state
31536000000000.0,5.9226174921776945e-05,3.414709121795974e-05,3.0126394041715475e-14,0.000276229275135485,9.174423926940784e+16,1.621937589755719e-28,250.0,3150000000000.002,steady state
31536000000000.0,4.815853267838394e-05,2.7061384523892982e-05,3.6990041622791505e-14,0.0007086786527452714,5.281349192383205e+16,7.877618806517245e-28,260.0,3150000000000.002,steady state
31536000000000.0,3.212411856603276e-05,1.8939143700843535e-05,4.956913230162646e-14,0.0016955897945099905,2.4595010914889544e+16,2.4614248185843313e-23,270.0,3150000000000.002,steady state
31536000000000.0,2.2684275781214185e-05,1.2357662245824235e-05,6.357459268856853e-14,0.0035676959661271653,1.3883599742593438e+16,4.364903016682349e-20,280.0,3150000000000.002,steady state
31536000000000.0,1.4630238702631965e-05,7.820831337830424e-06,7.299165552480895e-14,0.00686233735258186,7528829991449626.0,2.2561947583111683e-18,290.0,3150000000000.002,steady state
31536000000000.0,2.624660004735555e-05,4.619028602896739e-06,8.394652859166349e-14,0.012541875780726113,1.388374269093555e+16,3.044399527095303e-21,300.0,3150000000000.002,steady state
31536000000000.0,9.45856204580781e-05,2.9065796685300217e-06,8.980581955288773e-14,0.02178234889003877,4.942349755546584e+16,1.0535053089186812e-30,310.0,3150000000000.002,steady state
31536000000000.0,0.007468156586380818,2.911728465943572e-06,3.218915539153019e-14,0.05625357316751289,6.992064096034897e+17,-1.595231992559338e-52,330.0,3150000000000.002,steady state
31536000000000.0,0.02868768119969045,1.6230825037732584e-06,3.9796166095184443e-14,0.08331795071174576,3.519284349912456e+17,1.3181915320193279e-52,340.0,3150000000000.002,steady state
31536000000000.0,0.031422177479999695,7.422319971895139e-07,9.005600246841716e-14,0.1163949796982615,1.2228775940378768e+17,-3.5042684595363402e-53,350.0,3150000000000.002,steady state
31536000000000.0,6.13865307326602e-05,3.476284481465878e-05,2.994269754495921e-14,0.00027622927351408244,9.271777851763816e+16,8.186556638095143e-29,250.0,3200000000000.002,steady state
31536000000000.0,4.9996389686435376e-05,2.7668185834353975e-05,3.6447125334660625e-14,0.0007086786477581143,5.474483734484341e+16,5.2849655853645145e-28,260.0,3200000000000.002,steady state
31536000000000.0,3.387898402278237e-05,1.939313111390732e-05,4.877717569724538e-14,0.0016955897889728367,2.6020199367283396e+16,1.3365210283256076e-23,270.0,3200000000000.002,steady state
31536000000000.0,2.4347703427200883e-05,1.2648558528573051e-05,6.271664750599258e-14,0.003567695967767553,1.4957148508887952e+16,2.5314633736950322e-20,280.0,3200000000000.002,steady state
31536000000000.0,1.6180706202265805e-05,7.988932122376528e-06,7.222201256346709e-14,0.006862337371735827,8367136087259216.0,1.1339722508314942e-18,290.0,3200000000000.002,steady state
31536000000000.0,2.798222213186238e-05,4.740508217098367e-06,8.276920685126892e-14,0.012541875836981181,1.4901915179124722e+16,1.7538042421833914e-21,300.0,3200000000000.002,steady state
31536000000000.0,9.697418838975319e-05,2.9952302557222886e-06,8.822864921032586e-14,0.021782349053096707,5.0883558382536424e+16,8.177323338521932e-31,310.0,3200000000000.002,steady state
31536000000000.0,0.007474777877284959,3.0027473418905443e-06,3.169120646993071e-14,0.05625357441373139,7.000320097748466e+17,2.752911099734016e-52,330.0,3200000000000.002,steady state
31536000000000.0,0.029246125716002477,1.6979593223713425e-06,3.869883168006275e-14,0.08331811126686331,3.583091795005385e+17,2.977169209405256e-52,340.0,3200000000000.002,steady state
31536000000000.0,0.03209991823237614,7.741151076549081e-07,8.638406253954915e-14,0.11639524423905953,1.2399053482452798e+17,-3.0387434586044044e-52,350.0,3200000000000.002,steady state
31536000000000.0,6.347927392207868e-05,3.547953959359674e-05,2.9532228493067655e-14,0.00027622927103886893,9.549792238077808e+16,5.647156439296874e-29,250.0,3250000000000.002,steady state
31536000000000.0,5.1848540488433986e-05,2.8278703422865402e-05,3.591998604331897e-14,0.0007086786427484803,5.66690259739319e+16,3.590246159969253e-28,260.0,3250000000000.002,steady state
31536000000000.0,3.635997844464179e-05,1.989186276245142e-05,4.7848018500107127e-14,0.001695589786665683,2.816315812746022e+16,4.2534803514175095e-24,270.0,3250000000000.002,steady state
31536000000000.0,2.600930052302642e-05,1.294430244045671e-05,6.187014304520121e-14,0.0035676959689820136,1.602692585467388e+16,1.312280079993623e-20,280.0,3250000000000.002,steady state
31536000000000.0,1.774036189900435e-05,8.162130645788336e-06,7.14372808126159e-14,0.0068623373904179346,9210027174715028.0,5.958655760331687e-19,290.0,3250000000000.002,steady state
31536000000000.0,2.9699416238105403e-05,4.863770442511225e-06,8.161970727771632e-14,0.012541875891875427,1.5911608039864834e+16,1.0414647363285836e-21,300.0,3250000000000.002,steady state
31536000000000.0,9.932168840109674e-05,3.0848960349905293e-06,8.671268772227628e-14,0.02178234921232846,5.231219027987202e+16,6.440994136668099e-31,310.0,3250000000000.002,steady state
31536000000000.0,0.007480690159182359,3.0947703303227612e-06,3.1213121330877294e-14,0.05625357551697844,7.00795193535233e+17,2.1689374834718256e-52,330.0,3250000000000.002,steady state
31536000000000.0,0.029796114138551648,1.7740497872918113e-06,3.7695832299997844e-14,0.0833182693884474,3.6458887565047885e+17,1.769069461643828e-52,340.0,3250000000000.002,steady state
31536000000000.0,6.560887666384918e-05,3.620108129711289e-05,2.913049149626179e-14,0.0002762292685749221,9.829536569388707e+16,3.9166859022420005e-29,250.0,3300000000000.002,steady state
31536000000000.0,5.37144727348587e-05,2.8893248133367426e-05,3.5407890407752324e-14,0.0007086786377072656,5.858443823053036e+16,2.4685944847263685e-28,260.0,3300000000000.002,steady state
31536000000000.0,3.738983285804793e-05,2.031310497202603e-05,4.7259876951008054e-14,0.0016955897774034165,2.884441343582156e+16,4.244341167908984e-24,270.0,3300000000000.002,steady state
31536000000000.0,2.7669210523515726e-05,1.3244554263739003e-05,6.103696225074347e-14,0.0035676959697995884,1.7091915016347302e+16,7.469194552593046e-21,280.0,3300000000000.002,steady state
31536000000000.0,1.930641573943718e-05,8.33936819130404e-06,7.064931993667958e-14,0.006862337408702313,1.0057665303249688e+16,3.2377629819430694e-19,290.0,3300000000000.002,steady state
31536000000000.0,3.139332387098943e-05,4.989749588299555e-06,8.04825493757735e-14,0.012541875944931788,1.69007099651055e+16,6.366551470767859e-22,300.0,3300000000000.002,steady state
31536000000000.0,0.00010162536690746069,3.1758325226873335e-06,8.524762043183523e-14,0.02178234936739918,5.369904839590562e+16,5.148891700250085e-31,310.0,3300000000000.002,steady state
31536000000000.0,0.007485292930572661,3.1875457980604386e-06,3.0757261271009694e-14,0.05625357635734317,7.014064955630647e+17,2.686735342202783e-52,330.0,3300000000000.002,steady state
31536000000000.0,0.030337759671197666,1.8513193005912871e-06,3.6774975807758805e-14,0.08331842510909697,3.707691750958885e+17,-2.773223875939242e-52,340.0,3300000000000.002,steady state
31536000000000.0,0.033451301675572684,8.399116248193063e-07,7.986744615726998e-14,0.11639577171955616,1.2733494645298475e+17,-2.2008202421684145e-52,350.0,3300000000000.002,steady state
31536000000000.0,6.77773730369643e-05,3.6927207903759605e-05,2.873718763120175e-14,0.00027622926612761784,1.0111298794933906e+17,2.729740710521497e-29,250.0,3350000000000.0024,steady state
31536000000000.0,5.559445734778098e-05,2.9511922341193536e-05,3.49101378774536e-14,0.0007086786326326462,6.049075759881481e+16,1.7168016779357752e-28,260.0,3350000000000.0024,steady state
31536000000000.0,3.914777123948803e-05,2.0778928077227855e-05,4.653315099228881e-14,0.0016955897713924735,3.0242941050798804e+16,2.4730760315886936e-24,270.0,3350000000000.0024,steady state
31536000000000.0,2.9327514874198844e-05,1.3549128690916115e-05,6.021797365326917e-14,0.0035676959702352663,1.8150746296051944e+16,4.346726458994849e-21,280.0,3350000000000.0024,steady state
31536000000000.0,2.0874905856192317e-05,8.520794390934357e-06,6.985831628940085e-14,0.006862337426450922,1.0905972934505662e+16,1.8157816747684922e-19,290.0,3350000000000.0024,steady state
31536000000000.0,3.307201619851231e-05,5.117308664057255e-06,7.937562239878058e-14,0.012541875996833785,1.7880469867925016e+16,3.9866441741961682e-22,300.0,3350000000000.0024,steady state
31536000000000.0,0.00010388264133724833,3.2683006098661455e-06,8.382454886956154e-14,0.021782349517985324,5.503329103832181e+16,4.177403907281406e-31,310.0,3350000000000.0024,steady state
31536000000000.0,0.007488852662472702,3.28113202305192e-06,3.0320922310305646e-14,0.05625357698808709,7.019237771954624e+17,-2.4399593303777768e-52,330.0,3350000000000.0024,steady state
31536000000000.0,0.030871472142026433,1.9297696914807323e-06,3.592549546104995e-14,0.08331857854668709,3.768551464245599e+17,2.9973265007333192e-52,340.0,3350000000000.0024,steady state
31536000000000.0,0.034125179298775475,8.738086457589197e-07,7.697060128926764e-14,0.11639603475098256,1.2897851992825587e+17,3.2683745545011216e-52,350.0,3350000000000.0024,steady state
31536000000000.0,6.998612387616419e-05,3.765798006041414e-05,2.8351989882623816e-14,0.0002762292636982778,1.039518876516518e+17,1.9111498306709567e-29,250.0,3400000000000.002,steady state
31536000000000.0,5.749153762698775e-05,3.0134313484098035e-05,3.442592705020654e-14,0.0007086786275444959,6.239221497780112e+16,1.2057934631368328e-28,260.0,3400000000000.002,steady state
31536000000000.0,3.098463481688057e-05,1.3857761412204353e-05,5.941424527594993e-14,0.003567695970316405,1.9202822945756164e+16,2.581768723543588e-21,280.0,3400000000000.002,steady state
31536000000000.0,2.2443380643379773e-05,8.706175528356408e-06,6.906752526730702e-14,0.006862337443626224,1.175269557490212e+16,1.0474284712131909e-19,290.0,3400000000000.002,steady state
31536000000000.0,3.472999223528733e-05,5.247376091000796e-06,7.828435962317179e-14,0.012541876047074425,1.8838074748934452e+16,2.5564116257108154e-22,300.0,3400000000000.002,steady state
